5.0301745191028985e-06, -1.879964599676856e-05, 0.9975000757470166
1.509259155095936e-05, -5.641151863960538e-05, 0.9925002273398509
3.0144506455456113e-05, -0.0001127676842395939, 0.9850004541825392
5.000526375952692e-05, -0.00018753463985907956, 0.9750007534427073
7.423289529907677e-05, -0.0002798670302520062, 0.9625011182265519
0.00010202012158024726, -0.00038819674279992275, 0.9475015367279798
0.0001321821744712714, -0.0005101986874722815, 0.9300019937436509
0.0001632703565959682, -0.0006430006981712988, 0.9100024742592607
0.00019376129635743607, -0.0007835430332382306, 0.8875029668287636
0.00022223227381666663, -0.0009289170150029058, 0.862503464883284
0.00024746672301630287, -0.00107657778717305, 0.8350039660787114
0.00026848415409318747, -0.001224421509739456, 0.8050044708374839
0.0002845145730745981, -0.001370763592097344, 0.7725049810213049
0.0002949421871862218, -0.00151425975298099, 0.7375054991032767
0.0002992393813358758, -0.0016538028359305752, 0.7000060278270459
0.0002969053528803502, -0.001788417797503237, 0.6600065702027511
0.0002874161952384477, -0.0019171674164522635, 0.6175071296981385
0.00027018621488060604, -0.0020390722920219178, 0.5725077105477867
0.0002445353053558289, -0.0021530411240756457, 0.5250083181761453
0.00020965453316496583, -0.002257801304463107, 0.4750089598026612
0.00016456040374075975, -0.0023518144903960894, 0.4225096453916748
0.00010802495517692813, -0.0024331540290343946, 0.3675103892863921
3.8459439347051746e-05, -0.002499303877969473, 0.310011213284258
-4.629633205957728e-05, -0.00254679409352212, 0.2500121530699618
-0.000149401882911928, -0.002570458189585191, 0.18751327374188462
-0.0002760479898186671, -0.0025616399395626166, 0.1225147162866452
-0.00043677814055642227, -0.002502422444782052, 0.055016899302248415
-0.0006677644124484475, -0.0023304123015457966, -0.014977383563328145
-0.0010947416609771957, -0.0018085706881643844, -0.08250403487626702
-0.0015475795256902553, -0.001231757815169281, -0.14753142442037354
-0.002007262022872663, -0.0006326935921690688, -0.21005892236114415
-0.0024661594292863104, -2.4391536762139745e-05, -0.2700864374927569
-0.0029200315047687416, 0.0005859649437870538, -0.3276139585192993
-0.0033661178051864332, 0.0011937123702983688, -0.3826414930309694
-0.0038024451201292557, 0.0017955105611745258, -0.4351690536690164
-0.004227514053940893, 0.0023888043568440482, -0.4851966541225572
-0.004640135980095494, 0.0029715457129573753, -0.5327243078330612
-0.005039340237734519, 0.003542035723827845, -0.577752027570295
-0.005424318994841878, 0.004098827846087313, -0.6202798253081491
-0.005794395280213718, 0.004640664223984777, -0.6603077121991835
-0.006149006952205807, 0.005166430009411286, -0.6978356985758393
-0.006487701666827451, 0.0056751170838011625, -0.7328637939612521
-0.006810137693405037, 0.006165792954960619, -0.7653920070991138
-0.0071160844669284455, 0.00663757425669346, -0.7954203460201839
-0.0074054166704603215, 0.007089606965999098, -0.8229488181549708
-0.007678097523345648, 0.007521056149726404, -0.8479774304834893
-0.007934150863417233, 0.007931106224742617, -0.87050618969553
-0.008173626255453096, 0.008318969327958907, -0.8905351023302941
-0.00839656453814344, 0.0086838966558329, -0.9080641748753278
-0.008602971177119497, 0.00902518737326665, -0.9230934138228187
